,time,pm_in,pm_out,tem_in,tem_out,rh_in,rh_out,co2,time_index
37178,5/10/2017 2:05,0,0,0,0,0,0,0,2
37179,5/10/2017 2:10,0,0,0,0,0,0,0,2
37180,5/10/2017 2:15,0,0,0,0,0,0,0,2
37181,5/10/2017 2:20,0,0,0,0,0,0,0,2
37182,5/10/2017 2:25,0,0,0,0,0,0,0,2
37183,5/10/2017 2:30,0,0,0,0,0,0,0,2
37184,5/10/2017 2:35,0,0,0,0,0,0,0,2
37185,5/10/2017 2:40,0,0,0,0,0,0,0,2
37186,5/10/2017 2:45,0,0,0,0,0,0,0,2
37187,5/10/2017 2:50,0,0,0,0,0,0,0,2
37188,5/10/2017 2:55,0,0,0,0,0,0,0,2
37189,5/10/2017 3:00,0,0,0,0,0,0,0,3
37190,5/10/2017 3:05,0,0,0,0,0,0,0,3
37191,5/10/2017 3:10,0,0,0,0,0,0,0,3
37192,5/10/2017 3:15,0,0,0,0,0,0,0,3
37193,5/10/2017 3:20,0,0,0,0,0,0,0,3
37194,5/10/2017 3:25,0,0,0,0,0,0,0,3
37195,5/10/2017 3:30,0,0,0,0,0,0,0,3
37196,5/10/2017 3:35,0,0,0,0,0,0,0,3
37197,5/10/2017 3:40,0,0,0,0,0,0,0,3
37198,5/10/2017 3:45,0,0,0,0,0,0,0,3
37199,5/10/2017 3:50,0,0,0,0,0,0,0,3
37200,5/10/2017 3:55,0,0,0,0,0,0,0,3
37201,5/10/2017 4:00,0,0,0,0,0,0,0,4
37202,5/10/2017 4:05,0,0,0,0,0,0,0,4
37203,5/10/2017 4:10,0,0,0,0,0,0,0,4
37204,5/10/2017 4:15,0,0,0,0,0,0,0,4
37205,5/10/2017 4:20,0,0,0,0,0,0,0,4
37206,5/10/2017 4:25,0,0,0,0,0,0,0,4
37207,5/10/2017 4:30,0,0,0,0,0,0,0,4
37208,5/10/2017 4:35,0,0,0,0,0,0,0,4
37209,5/10/2017 4:40,0,0,0,0,0,0,0,4
37210,5/10/2017 4:45,0,0,0,0,0,0,0,4
37211,5/10/2017 4:50,0,0,0,0,0,0,0,4
37212,5/10/2017 4:55,0,0,0,0,0,0,0,4
37213,5/10/2017 5:00,0,0,0,0,0,0,0,5
37214,5/10/2017 5:05,0,0,0,0,0,0,0,5
37215,5/10/2017 5:10,0,0,0,0,0,0,0,5
37216,5/10/2017 5:15,0,0,0,0,0,0,0,5
37217,5/10/2017 5:20,0,0,0,0,0,0,0,5
37218,5/10/2017 5:25,0,0,0,0,0,0,0,5
37219,5/10/2017 5:30,0,0,0,0,0,0,0,5
37220,5/10/2017 5:35,0,0,0,0,0,0,0,5
37221,5/10/2017 5:40,0,0,0,0,0,0,0,5
37222,5/10/2017 5:45,0,0,0,0,0,0,0,5
37223,5/10/2017 5:50,0,0,0,0,0,0,0,5
37224,5/10/2017 5:55,0,0,0,0,0,0,0,5
37225,5/10/2017 6:00,0,0,0,0,0,0,0,6
37226,5/10/2017 6:05,0,0,0,0,0,0,0,6
37227,5/10/2017 6:10,0,0,0,0,0,0,0,6
37228,5/10/2017 6:15,0,0,0,0,0,0,0,6
37229,5/10/2017 6:20,0,0,0,0,0,0,0,6
37230,5/10/2017 6:25,0,0,0,0,0,0,0,6
37231,5/10/2017 6:30,0,0,0,0,0,0,0,6
37232,5/10/2017 6:35,0,0,0,0,0,0,0,6
37233,5/10/2017 6:40,0,0,0,0,0,0,0,6
37234,5/10/2017 6:45,0,0,0,0,0,0,0,6
37235,5/10/2017 6:50,0,0,0,0,0,0,0,6
37236,5/10/2017 6:55,0,0,0,0,0,0,0,6
37237,5/10/2017 7:00,0,0,0,0,0,0,0,7
37238,5/10/2017 7:05,0,0,0,0,0,0,0,7
37239,5/10/2017 7:10,0,0,0,0,0,0,0,7
37240,5/10/2017 7:15,0,0,0,0,0,0,0,7
37241,5/10/2017 7:20,0,0,0,0,0,0,0,7
37242,5/10/2017 7:25,0,0,0,0,0,0,0,7
37243,5/10/2017 7:30,0,0,0,0,0,0,0,7
37244,5/10/2017 7:35,0,0,0,0,0,0,0,7
37245,5/10/2017 7:40,0,0,0,0,0,0,0,7
37246,5/10/2017 7:45,0,0,0,0,0,0,0,7
37247,5/10/2017 7:50,0,0,0,0,0,0,0,7
37248,5/10/2017 7:55,0,0,0,0,0,0,0,7
37249,5/10/2017 8:00,0,0,0,0,0,0,0,8
37250,5/10/2017 8:05,0,0,0,0,0,0,0,8
37251,5/10/2017 8:10,0,0,0,0,0,0,0,8
37252,5/10/2017 8:15,0,0,0,0,0,0,0,8
37253,5/10/2017 8:20,0,0,0,0,0,0,0,8
37254,5/10/2017 8:25,0,0,0,0,0,0,0,8
37255,5/10/2017 8:30,0,0,0,0,0,0,0,8
37256,5/10/2017 8:35,0,0,0,0,0,0,0,8
37257,5/10/2017 8:40,0,0,0,0,0,0,0,8
37258,5/10/2017 8:45,0,0,0,0,0,0,0,8
37259,5/10/2017 8:50,0,0,0,0,0,0,0,8
37260,5/10/2017 8:55,0,0,0,0,0,0,0,8
37261,5/10/2017 9:00,0,0,0,0,0,0,0,9
37262,5/10/2017 9:05,0,0,0,0,0,0,0,9
37263,5/10/2017 9:10,0,0,0,0,0,0,0,9
37264,5/10/2017 9:15,0,0,0,0,0,0,0,9
37265,5/10/2017 9:20,0,0,0,0,0,0,0,9
37266,5/10/2017 9:25,0,0,0,0,0,0,0,9
37267,5/10/2017 9:30,0,0,0,0,0,0,0,9
37268,5/10/2017 9:35,0,0,0,0,0,0,0,9
37269,5/10/2017 9:40,0,0,0,0,0,0,0,9
37270,5/10/2017 9:45,0,0,0,0,0,0,0,9
37271,5/10/2017 9:50,0,0,0,0,0,0,0,9
37272,5/10/2017 9:55,0,0,0,0,0,0,0,9
37273,5/10/2017 10:00,0,0,0,0,0,0,0,10
37274,5/10/2017 10:05,0,0,0,0,0,0,0,10
37275,5/10/2017 10:10,0,0,0,0,0,0,0,10
37276,5/10/2017 10:15,0,0,0,0,0,0,0,10
37277,5/10/2017 10:20,0,0,0,0,0,0,0,10
37278,5/10/2017 10:25,0,0,0,0,0,0,0,10
37279,5/10/2017 10:30,0,0,0,0,0,0,0,10
37280,5/10/2017 10:35,0,0,0,0,0,0,0,10
37281,5/10/2017 10:40,0,0,0,0,0,0,0,10
37282,5/10/2017 10:45,0,0,0,0,0,0,0,10
37283,5/10/2017 10:50,0,0,0,0,0,0,0,10
37284,5/10/2017 10:55,0,0,0,0,0,0,0,10
37285,5/10/2017 11:00,0,0,0,0,0,0,0,11
37286,5/10/2017 11:05,0,0,0,0,0,0,0,11
37287,5/10/2017 11:10,0,0,0,0,0,0,0,11
37288,5/10/2017 11:15,0,0,0,0,0,0,0,11
37289,5/10/2017 11:20,0,0,0,0,0,0,0,11
37290,5/10/2017 11:25,0,0,0,0,0,0,0,11
37291,5/10/2017 11:30,0,0,0,0,0,0,0,11
37292,5/10/2017 11:35,0,0,0,0,0,0,0,11
37293,5/10/2017 11:40,0,0,0,0,0,0,0,11
37294,5/10/2017 11:45,0,0,0,0,0,0,0,11
37295,5/10/2017 11:50,0,0,0,0,0,0,0,11
37296,5/10/2017 11:55,0,0,0,0,0,0,0,11
37297,5/10/2017 12:00,0,0,0,0,0,0,0,12
37298,5/10/2017 12:05,0,0,0,0,0,0,0,12
37299,5/10/2017 12:10,0,0,0,0,0,0,0,12
37300,5/10/2017 12:15,0,0,0,0,0,0,0,12
37301,5/10/2017 12:20,0,0,0,0,0,0,0,12
37302,5/10/2017 12:25,0,0,0,0,0,0,0,12
37303,5/10/2017 12:30,0,0,0,0,0,0,0,12
37304,5/10/2017 12:35,0,0,0,0,0,0,0,12
37305,5/10/2017 12:40,0,0,0,0,0,0,0,12
37306,5/10/2017 12:45,0,0,0,0,0,0,0,12
37307,5/10/2017 12:50,0,0,0,0,0,0,0,12
37308,5/10/2017 12:55,0,0,0,0,0,0,0,12
37309,5/10/2017 13:00,0,0,0,0,0,0,0,13
37310,5/10/2017 13:05,0,0,0,0,0,0,0,13
37311,5/10/2017 13:10,0,0,0,0,0,0,0,13
37312,5/10/2017 13:15,0,0,0,0,0,0,0,13
37313,5/10/2017 13:20,0,0,0,0,0,0,0,13
37314,5/10/2017 13:25,0,0,0,0,0,0,0,13
37315,5/10/2017 13:30,0,0,0,0,0,0,0,13
37316,5/10/2017 13:35,0,0,0,0,0,0,0,13
37317,5/10/2017 13:40,0,0,0,0,0,0,0,13
37318,5/10/2017 13:45,0,0,0,0,0,0,0,13
37319,5/10/2017 13:50,0,0,0,0,0,0,0,13
37320,5/10/2017 13:55,0,0,0,0,0,0,0,13
37321,5/10/2017 14:00,0,0,0,0,0,0,0,14
37322,5/10/2017 14:05,0,0,0,0,0,0,0,14
37323,5/10/2017 14:10,0,0,0,0,0,0,0,14
37324,5/10/2017 14:15,0,0,0,0,0,0,0,14
37325,5/10/2017 14:20,0,0,0,0,0,0,0,14
37326,5/10/2017 14:25,0,0,0,0,0,0,0,14
37327,5/10/2017 14:30,0,0,0,0,0,0,0,14
37328,5/10/2017 14:35,0,0,0,0,0,0,0,14
37329,5/10/2017 14:40,0,0,0,0,0,0,0,14
37330,5/10/2017 14:45,0,0,0,0,0,0,0,14
37331,5/10/2017 14:50,0,0,0,0,0,0,0,14
37332,5/10/2017 14:55,0,0,0,0,0,0,0,14
37333,5/10/2017 15:00,0,0,0,0,0,0,0,15
37334,5/10/2017 15:05,0,0,0,0,0,0,0,15
37335,5/10/2017 15:10,0,0,0,0,0,0,0,15
37336,5/10/2017 15:15,0,0,0,0,0,0,0,15
37337,5/10/2017 15:20,0,0,0,0,0,0,0,15
37338,5/10/2017 15:25,0,0,0,0,0,0,0,15
37339,5/10/2017 15:30,0,0,0,0,0,0,0,15
37340,5/10/2017 15:35,0,0,0,0,0,0,0,15
37341,5/10/2017 15:40,0,0,0,0,0,0,0,15
37342,5/10/2017 15:45,0,0,0,0,0,0,0,15
37343,5/10/2017 15:50,0,0,0,0,0,0,0,15
37344,5/10/2017 15:55,0,0,0,0,0,0,0,15
37345,5/10/2017 16:00,0,0,0,0,0,0,0,16
37346,5/10/2017 16:05,0,0,0,0,0,0,0,16
37347,5/10/2017 16:10,0,0,0,0,0,0,0,16
37348,5/10/2017 16:15,0,0,0,0,0,0,0,16
37349,5/10/2017 16:20,0,0,0,0,0,0,0,16
37350,5/10/2017 16:25,0,0,0,0,0,0,0,16
37351,5/10/2017 16:30,0,0,0,0,0,0,0,16
37352,5/10/2017 16:35,0,0,0,0,0,0,0,16
37353,5/10/2017 16:40,0,0,0,0,0,0,0,16
37354,5/10/2017 16:45,0,0,0,0,0,0,0,16
37355,5/10/2017 16:50,0,0,0,0,0,0,0,16
37356,5/10/2017 16:55,0,0,0,0,0,0,0,16
37357,5/10/2017 17:00,0,0,0,0,0,0,0,17
37358,5/10/2017 17:05,0,0,0,0,0,0,0,17
37359,5/10/2017 17:10,0,0,0,0,0,0,0,17
37360,5/10/2017 17:15,0,0,0,0,0,0,0,17
37361,5/10/2017 17:20,0,0,0,0,0,0,0,17
37362,5/10/2017 17:25,0,0,0,0,0,0,0,17
37363,5/10/2017 17:30,0,0,0,0,0,0,0,17
37364,5/10/2017 17:35,0,0,0,0,0,0,0,17
37365,5/10/2017 17:40,0,0,0,0,0,0,0,17
37366,5/10/2017 17:45,0,0,0,0,0,0,0,17
37367,5/10/2017 17:50,0,0,0,0,0,0,0,17
37368,5/10/2017 17:55,0,0,0,0,0,0,0,17
37369,5/10/2017 18:00,0,0,0,0,0,0,0,18
37370,5/10/2017 18:05,0,0,0,0,0,0,0,18
37371,5/10/2017 18:10,0,0,0,0,0,0,0,18
37372,5/10/2017 18:15,0,0,0,0,0,0,0,18
37373,5/10/2017 18:20,0,0,0,0,0,0,0,18
37374,5/10/2017 18:25,0,0,0,0,0,0,0,18
37375,5/10/2017 18:30,0,0,0,0,0,0,0,18
37376,5/10/2017 18:35,0,0,0,0,0,0,0,18
37377,5/10/2017 18:40,0,0,0,0,0,0,0,18
37378,5/10/2017 18:45,0,0,0,0,0,0,0,18
37379,5/10/2017 18:50,0,0,0,0,0,0,0,18
37380,5/10/2017 18:55,0,0,0,0,0,0,0,18
37381,5/10/2017 19:00,0,0,0,0,0,0,0,19
37382,5/10/2017 19:05,0,0,0,0,0,0,0,19
37383,5/10/2017 19:10,0,0,0,0,0,0,0,19
37384,5/10/2017 19:15,0,0,0,0,0,0,0,19
37385,5/10/2017 19:20,0,0,0,0,0,0,0,19
37386,5/10/2017 19:25,0,0,0,0,0,0,0,19
37387,5/10/2017 19:30,0,0,0,0,0,0,0,19
37388,5/10/2017 19:35,0,0,0,0,0,0,0,19
37389,5/10/2017 19:40,0,0,0,0,0,0,0,19
37390,5/10/2017 19:45,0,0,0,0,0,0,0,19
37391,5/10/2017 19:50,0,0,0,0,0,0,0,19
37392,5/10/2017 19:55,0,0,0,0,0,0,0,19
37393,5/10/2017 20:00,0,0,0,0,0,0,0,20
37394,5/10/2017 20:05,0,0,0,0,0,0,0,20
37395,5/10/2017 20:10,0,0,0,0,0,0,0,20
37396,5/10/2017 20:15,0,0,0,0,0,0,0,20
37397,5/10/2017 20:20,0,0,0,0,0,0,0,20
37398,5/10/2017 20:25,0,0,0,0,0,0,0,20
37399,5/10/2017 20:30,0,0,0,0,0,0,0,20
37400,5/10/2017 20:35,0,0,0,0,0,0,0,20
37401,5/10/2017 20:40,0,0,0,0,0,0,0,20
37402,5/10/2017 20:45,0,0,0,0,0,0,0,20
37403,5/10/2017 20:50,0,0,0,0,0,0,0,20
37404,5/10/2017 20:55,0,0,0,0,0,0,0,20
37405,5/10/2017 21:00,0,0,0,0,0,0,0,21
37406,5/10/2017 21:05,0,0,0,0,0,0,0,21
37407,5/10/2017 21:10,0,0,0,0,0,0,0,21
37408,5/10/2017 21:15,0,0,0,0,0,0,0,21
37409,5/10/2017 21:20,0,0,0,0,0,0,0,21
37410,5/10/2017 21:25,0,0,0,0,0,0,0,21
37411,5/10/2017 21:30,0,0,0,0,0,0,0,21
37412,5/10/2017 21:35,0,0,0,0,0,0,0,21
37413,5/10/2017 21:40,0,0,0,0,0,0,0,21
37414,5/10/2017 21:45,0,0,0,0,0,0,0,21
37415,5/10/2017 21:50,0,0,0,0,0,0,0,21
37416,5/10/2017 21:55,0,0,0,0,0,0,0,21
37417,5/10/2017 22:00,0,0,0,0,0,0,0,22
37418,5/10/2017 22:05,0,0,0,0,0,0,0,22
37419,5/10/2017 22:10,0,0,0,0,0,0,0,22
37420,5/10/2017 22:15,0,0,0,0,0,0,0,22
37421,5/10/2017 22:20,0,0,0,0,0,0,0,22
37422,5/10/2017 22:25,0,0,0,0,0,0,0,22
37423,5/10/2017 22:30,0,0,0,0,0,0,0,22
37424,5/10/2017 22:35,0,0,0,0,0,0,0,22
37425,5/10/2017 22:40,0,0,0,0,0,0,0,22
37426,5/10/2017 22:45,0,0,0,0,0,0,0,22
37427,5/10/2017 22:50,0,0,0,0,0,0,0,22
37428,5/10/2017 22:55,0,0,0,0,0,0,0,22
37429,5/10/2017 23:00,0,0,0,0,0,0,0,23
37430,5/10/2017 23:05,0,0,0,0,0,0,0,23
37431,5/10/2017 23:10,0,0,0,0,0,0,0,23
37432,5/10/2017 23:15,0,0,0,0,0,0,0,23
37433,5/10/2017 23:20,0,0,0,0,0,0,0,23
37434,5/10/2017 23:25,0,0,0,0,0,0,0,23
37435,5/10/2017 23:30,0,0,0,0,0,0,0,23
37436,5/10/2017 23:35,0,0,0,0,0,0,0,23
37437,5/10/2017 23:40,0,0,0,0,0,0,0,23
37438,5/10/2017 23:45,0,0,0,0,0,0,0,23
37439,5/10/2017 23:50,0,0,0,0,0,0,0,23
37440,5/10/2017 23:55,0,0,0,0,0,0,0,23
37441,5/11/2017 0:00,0,0,0,0,0,0,0,0
37442,5/11/2017 0:05,0,0,0,0,0,0,0,0
37443,5/11/2017 0:10,0,0,0,0,0,0,0,0
37444,5/11/2017 0:15,0,0,0,0,0,0,0,0
37445,5/11/2017 0:20,0,0,0,0,0,0,0,0
37446,5/11/2017 0:25,0,0,0,0,0,0,0,0
37447,5/11/2017 0:30,0,0,0,0,0,0,0,0
37448,5/11/2017 0:35,0,0,0,0,0,0,0,0
37449,5/11/2017 0:40,0,0,0,0,0,0,0,0
37450,5/11/2017 0:45,0,0,0,0,0,0,0,0
37451,5/11/2017 0:50,0,0,0,0,0,0,0,0
37452,5/11/2017 0:55,0,0,0,0,0,0,0,0
37453,5/11/2017 1:00,0,0,0,0,0,0,0,1
37454,5/11/2017 1:05,0,0,0,0,0,0,0,1
37455,5/11/2017 1:10,0,0,0,0,0,0,0,1
37456,5/11/2017 1:15,0,0,0,0,0,0,0,1
37457,5/11/2017 1:20,0,0,0,0,0,0,0,1
37458,5/11/2017 1:25,0,0,0,0,0,0,0,1
37459,5/11/2017 1:30,0,0,0,0,0,0,0,1
37460,5/11/2017 1:35,0,0,0,0,0,0,0,1
37461,5/11/2017 1:40,0,0,0,0,0,0,0,1
37462,5/11/2017 1:45,0,0,0,0,0,0,0,1
37463,5/11/2017 1:50,0,0,0,0,0,0,0,1
37464,5/11/2017 1:55,0,0,0,0,0,0,0,1
37465,5/11/2017 2:00,0,0,0,0,0,0,0,2
37466,5/11/2017 2:05,0,0,0,0,0,0,0,2
37467,5/11/2017 2:10,0,0,0,0,0,0,0,2
37468,5/11/2017 2:15,0,0,0,0,0,0,0,2
37469,5/11/2017 2:20,0,0,0,0,0,0,0,2
37470,5/11/2017 2:25,0,0,0,0,0,0,0,2
37471,5/11/2017 2:30,0,0,0,0,0,0,0,2
37472,5/11/2017 2:35,0,0,0,0,0,0,0,2
37473,5/11/2017 2:40,0,0,0,0,0,0,0,2
37474,5/11/2017 2:45,0,0,0,0,0,0,0,2
37475,5/11/2017 2:50,0,0,0,0,0,0,0,2
37476,5/11/2017 2:55,0,0,0,0,0,0,0,2
37477,5/11/2017 3:00,0,0,0,0,0,0,0,3
37478,5/11/2017 3:05,0,0,0,0,0,0,0,3
37479,5/11/2017 3:10,0,0,0,0,0,0,0,3
37480,5/11/2017 3:15,0,0,0,0,0,0,0,3
37481,5/11/2017 3:20,0,0,0,0,0,0,0,3
37482,5/11/2017 3:25,0,0,0,0,0,0,0,3
37483,5/11/2017 3:30,0,0,0,0,0,0,0,3
37484,5/11/2017 3:35,0,0,0,0,0,0,0,3
37485,5/11/2017 3:40,0,0,0,0,0,0,0,3
37486,5/11/2017 3:45,0,0,0,0,0,0,0,3
37487,5/11/2017 3:50,0,0,0,0,0,0,0,3
37488,5/11/2017 3:55,0,0,0,0,0,0,0,3
37489,5/11/2017 4:00,0,0,0,0,0,0,0,4
37490,5/11/2017 4:05,0,0,0,0,0,0,0,4
37491,5/11/2017 4:10,0,0,0,0,0,0,0,4
37492,5/11/2017 4:15,0,0,0,0,0,0,0,4
37493,5/11/2017 4:20,0,0,0,0,0,0,0,4
37494,5/11/2017 4:25,0,0,0,0,0,0,0,4
37495,5/11/2017 4:30,0,0,0,0,0,0,0,4
37496,5/11/2017 4:35,0,0,0,0,0,0,0,4
37497,5/11/2017 4:40,0,0,0,0,0,0,0,4
37498,5/11/2017 4:45,0,0,0,0,0,0,0,4
37499,5/11/2017 4:50,0,0,0,0,0,0,0,4
37500,5/11/2017 4:55,0,0,0,0,0,0,0,4
37501,5/11/2017 5:00,0,0,0,0,0,0,0,5
37502,5/11/2017 5:05,0,0,0,0,0,0,0,5
37503,5/11/2017 5:10,0,0,0,0,0,0,0,5
37504,5/11/2017 5:15,0,0,0,0,0,0,0,5
37505,5/11/2017 5:20,0,0,0,0,0,0,0,5
37506,5/11/2017 5:25,0,0,0,0,0,0,0,5
37507,5/11/2017 5:30,0,0,0,0,0,0,0,5
37508,5/11/2017 5:35,0,0,0,0,0,0,0,5
37509,5/11/2017 5:40,0,0,0,0,0,0,0,5
37510,5/11/2017 5:45,0,0,0,0,0,0,0,5
37511,5/11/2017 5:50,0,0,0,0,0,0,0,5
37512,5/11/2017 5:55,0,0,0,0,0,0,0,5
37513,5/11/2017 6:00,0,0,0,0,0,0,0,6
37514,5/11/2017 6:05,0,0,0,0,0,0,0,6
37515,5/11/2017 6:10,0,0,0,0,0,0,0,6
37516,5/11/2017 6:15,0,0,0,0,0,0,0,6
37517,5/11/2017 6:20,0,0,0,0,0,0,0,6
37518,5/11/2017 6:25,0,0,0,0,0,0,0,6
37519,5/11/2017 6:30,0,0,0,0,0,0,0,6
37520,5/11/2017 6:35,0,0,0,0,0,0,0,6
37521,5/11/2017 6:40,0,0,0,0,0,0,0,6
37522,5/11/2017 6:45,0,0,0,0,0,0,0,6
37523,5/11/2017 6:50,0,0,0,0,0,0,0,6
37524,5/11/2017 6:55,0,0,0,0,0,0,0,6
37525,5/11/2017 7:00,0,0,0,0,0,0,0,7
37526,5/11/2017 7:05,0,0,0,0,0,0,0,7
37527,5/11/2017 7:10,0,0,0,0,0,0,0,7
37528,5/11/2017 7:15,0,0,0,0,0,0,0,7
37529,5/11/2017 7:20,0,0,0,0,0,0,0,7
37530,5/11/2017 7:25,0,0,0,0,0,0,0,7
37531,5/11/2017 7:30,0,0,0,0,0,0,0,7
37532,5/11/2017 7:35,0,0,0,0,0,0,0,7
37533,5/11/2017 7:40,0,0,0,0,0,0,0,7
37534,5/11/2017 7:45,0,0,0,0,0,0,0,7
37535,5/11/2017 7:50,0,0,0,0,0,0,0,7
37536,5/11/2017 7:55,0,0,0,0,0,0,0,7
37537,5/11/2017 8:00,0,0,0,0,0,0,0,8
37538,5/11/2017 8:05,0,0,0,0,0,0,0,8
37539,5/11/2017 8:10,0,0,0,0,0,0,0,8
37540,5/11/2017 8:15,0,0,0,0,0,0,0,8
37541,5/11/2017 8:20,0,0,0,0,0,0,0,8
37542,5/11/2017 8:25,0,0,0,0,0,0,0,8
37543,5/11/2017 8:30,0,0,0,0,0,0,0,8
37544,5/11/2017 8:35,0,0,0,0,0,0,0,8
37545,5/11/2017 8:40,0,0,0,0,0,0,0,8
37546,5/11/2017 8:45,0,0,0,0,0,0,0,8
37547,5/11/2017 8:50,0,0,0,0,0,0,0,8
37548,5/11/2017 8:55,0,0,0,0,0,0,0,8
37549,5/11/2017 9:00,0,0,0,0,0,0,0,9
37550,5/11/2017 9:05,0,0,0,0,0,0,0,9
37551,5/11/2017 9:10,0,0,0,0,0,0,0,9
37552,5/11/2017 9:15,0,0,0,0,0,0,0,9
37553,5/11/2017 9:20,0,0,0,0,0,0,0,9
37554,5/11/2017 9:25,0,0,0,0,0,0,0,9
37555,5/11/2017 9:30,0,0,0,0,0,0,0,9
37556,5/11/2017 9:35,0,0,0,0,0,0,0,9
37557,5/11/2017 9:40,0,0,0,0,0,0,0,9
37558,5/11/2017 9:45,0,0,0,0,0,0,0,9
37559,5/11/2017 9:50,0,0,0,0,0,0,0,9
37560,5/11/2017 9:55,0,0,0,0,0,0,0,9
37561,5/11/2017 10:00,0,0,0,0,0,0,0,10
37562,5/11/2017 10:05,0,0,0,0,0,0,0,10
37563,5/11/2017 10:10,0,0,0,0,0,0,0,10
37564,5/11/2017 10:15,0,0,0,0,0,0,0,10
37565,5/11/2017 10:20,0,0,0,0,0,0,0,10
37566,5/11/2017 10:25,0,0,0,0,0,0,0,10
37567,5/11/2017 10:30,0,0,0,0,0,0,0,10
37568,5/11/2017 10:35,0,0,0,0,0,0,0,10
37569,5/11/2017 10:40,0,0,0,0,0,0,0,10
37570,5/11/2017 10:45,0,0,0,0,0,0,0,10
37571,5/11/2017 10:50,0,0,0,0,0,0,0,10
37572,5/11/2017 10:55,0,0,0,0,0,0,0,10
37573,5/11/2017 11:00,0,0,0,0,0,0,0,11
37574,5/11/2017 11:05,0,0,0,0,0,0,0,11
37575,5/11/2017 11:10,0,0,0,0,0,0,0,11
37576,5/11/2017 11:15,0,0,0,0,0,0,0,11
37577,5/11/2017 11:20,0,0,0,0,0,0,0,11
37578,5/11/2017 11:25,0,0,0,0,0,0,0,11
37579,5/11/2017 11:30,0,0,0,0,0,0,0,11
37580,5/11/2017 11:35,0,0,0,0,0,0,0,11
37581,5/11/2017 11:40,0,0,0,0,0,0,0,11
37582,5/11/2017 11:45,0,0,0,0,0,0,0,11
37583,5/11/2017 11:50,0,0,0,0,0,0,0,11
37584,5/11/2017 11:55,0,0,0,0,0,0,0,11
37585,5/11/2017 12:00,0,0,0,0,0,0,0,12
37586,5/11/2017 12:05,0,0,0,0,0,0,0,12
37587,5/11/2017 12:10,0,0,0,0,0,0,0,12
37588,5/11/2017 12:15,0,0,0,0,0,0,0,12
37589,5/11/2017 12:20,0,0,0,0,0,0,0,12
37590,5/11/2017 12:25,0,0,0,0,0,0,0,12
37591,5/11/2017 12:30,0,0,0,0,0,0,0,12
37592,5/11/2017 12:35,0,0,0,0,0,0,0,12
37593,5/11/2017 12:40,0,0,0,0,0,0,0,12
37594,5/11/2017 12:45,0,0,0,0,0,0,0,12
37595,5/11/2017 12:50,0,0,0,0,0,0,0,12
37596,5/11/2017 12:55,0,0,0,0,0,0,0,12
37597,5/11/2017 13:00,0,0,0,0,0,0,0,13
37598,5/11/2017 13:05,0,0,0,0,0,0,0,13
37599,5/11/2017 13:10,0,0,0,0,0,0,0,13
37600,5/11/2017 13:15,0,0,0,0,0,0,0,13
37601,5/11/2017 13:20,0,0,0,0,0,0,0,13
37602,5/11/2017 13:25,0,0,0,0,0,0,0,13
37603,5/11/2017 13:30,0,0,0,0,0,0,0,13
37604,5/11/2017 13:35,0,0,0,0,0,0,0,13
37605,5/11/2017 13:40,0,0,0,0,0,0,0,13
37606,5/11/2017 13:45,0,0,0,0,0,0,0,13
37607,5/11/2017 13:50,0,0,0,0,0,0,0,13
37608,5/11/2017 13:55,0,0,0,0,0,0,0,13
37609,5/11/2017 14:00,0,0,0,0,0,0,0,14
37610,5/11/2017 14:05,0,0,0,0,0,0,0,14
37611,5/11/2017 14:10,0,0,0,0,0,0,0,14
37612,5/11/2017 14:15,0,0,0,0,0,0,0,14
37613,5/11/2017 14:20,0,0,0,0,0,0,0,14
37614,5/11/2017 14:25,0,0,0,0,0,0,0,14
37615,5/11/2017 14:30,0,0,0,0,0,0,0,14
37616,5/11/2017 14:35,0,0,0,0,0,0,0,14
37617,5/11/2017 14:40,0,0,0,0,0,0,0,14
37618,5/11/2017 14:45,0,0,0,0,0,0,0,14
37619,5/11/2017 14:50,0,0,0,0,0,0,0,14
37620,5/11/2017 14:55,0,0,0,0,0,0,0,14
37621,5/11/2017 15:00,0,0,0,0,0,0,0,15
37622,5/11/2017 15:05,0,0,0,0,0,0,0,15
37623,5/11/2017 15:10,0,0,0,0,0,0,0,15
37624,5/11/2017 15:15,0,0,0,0,0,0,0,15
37625,5/11/2017 15:20,0,0,0,0,0,0,0,15
37626,5/11/2017 15:25,0,0,0,0,0,0,0,15
37627,5/11/2017 15:30,0,0,0,0,0,0,0,15
37628,5/11/2017 15:35,0,0,0,0,0,0,0,15
37629,5/11/2017 15:40,0,0,0,0,0,0,0,15
37630,5/11/2017 15:45,0,0,0,0,0,0,0,15
37631,5/11/2017 15:50,0,0,0,0,0,0,0,15
37632,5/11/2017 15:55,0,0,0,0,0,0,0,15
37633,5/11/2017 16:00,0,0,0,0,0,0,0,16
37634,5/11/2017 16:05,0,0,0,0,0,0,0,16
37635,5/11/2017 16:10,0,0,0,0,0,0,0,16
37636,5/11/2017 16:15,0,0,0,0,0,0,0,16
37637,5/11/2017 16:20,0,0,0,0,0,0,0,16
37638,5/11/2017 16:25,0,0,0,0,0,0,0,16
37639,5/11/2017 16:30,0,0,0,0,0,0,0,16
37640,5/11/2017 16:35,0,0,0,0,0,0,0,16
37641,5/11/2017 16:40,0,0,0,0,0,0,0,16
37642,5/11/2017 16:45,0,0,0,0,0,0,0,16
